
SuperJuice Immune, containing apple juice, pineapple juice and guava puree#47#Berri Ltd, Australia#Fruit Juice#Australia#250#26#12#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10##
SuperJuice Kickstart, containing apple juice, blueberry puree and banana puree#39#Berri Ltd, Australia#Fruit Juice#Australia#250#28#11#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10##
Tomato juice, low sodium, President's Choice® Blue Menu™ #23#Loblaw Brands Limited, Canada#Beverages#Canada#250#7#2#Glycemic Index Laboratories, Inc. (Toronto, Canada), unpublished observations, 2004-2007.#Normal#2h#10#2007#
Tomato juice, no added sugar#33#Campbell's Soup Company, USA#Beverages#USA#250#8#3#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#9##
Tomato juice, canned, no added sugar#38#Berri Ltd, Australia#Beverages#Australia#250#9#4#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10##
Infasoy™ Infant formula, soy-based, milk-free#55#Wyeth Nutritionals, Australia#Infant Formulas and Weaning Foods#Australia#100#7#4#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal (adults)#2h#11##
Karicare™ gold starter infant formula with omega plus LCP oils#35#Nutricia, Auckland, New Zealand#Infant Formulas and Weaning Foods#New Zealand#100#7#2#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal (adults)#2h#10##
Nan-1™ infant formula with iron#30#Nestlé, Australia#Infant Formulas and Weaning Foods#Australia#100#8#2#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal (adults)#2h#9##
S-26™ infant formula#36#Wyeth Nutritionals, Australia#Infant Formulas and Weaning Foods#Australia#100#7#3#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal (adults)#2h#10##
Apple baby food #46##Infant Formulas and Weaning Foods#Czech Republic#120#22#10#Chlup R, Jelenova D, Kudlova P, Chlupova K, Bartek J, Zapletalova J, Langova K, Chlupova L. Continuous glucose monitoring - A novel approach to the determination of the glycaemic index of foods (DEGIF 1). Exp Clin Endocrinol Diabetes 2006; 114: 68-74.#Normal (adults)#2h#20#2006#
Farex™ baby rice, 7 g cereal with 80 g water#95#Heinz Wattie's Ltd., Australia#Infant Formulas and Weaning Foods#Australia#87#6#6#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal (adults)#2h#11##
Apple, apricot and banana cereal, Robinsons First Tastes from 4 months#56#Nutricia, UK#Infant Formulas and Weaning Foods#UK#75#13#7#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal (adults)#2h#11##
Creamed rice porridge, Robinsons First Tastes from 4 months#59#Nutricia, UK#Infant Formulas and Weaning Foods#UK#75#9#5#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal (adults)#2h#11##
Rice pudding, Robinsons First Tastes from 4 months#59#Nutricia, UK#Infant Formulas and Weaning Foods#UK#75#11#6#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal (adults)#2h#11##
Chicken and noodles with vegetables, strained, Heinz for Baby from 4 months#67#Heinz Wattie's Ltd., Australia#Infant Formulas and Weaning Foods#Australia#120#7#5#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal (adults)#2h#10##
Sweetcorn and rice, Heinz for Baby from 4 months#65#Heinz Wattie's Ltd., Australia#Infant Formulas and Weaning Foods#Australia#120#15#10#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal (adults)#2h#11##
Gruel (wholemeal wheat, rye, rice, wheat and oat flour), made with whole milk and water#47#Semper Foods AB, Sweden#Infant Formulas and Weaning Foods#Sweden#250#25#12#Nilsson M, Elmståhl H, Björk I. Glucose and insulin responses to porridge and gruel meals intended for infants. Euro J Clin Nutr 2005; 59: 646-50.#Normal (adults)#2h#10#2005#
Porridge (rice & wheat flour), apple-pear flavored, made with whole milk and water #46#Semper Foods AB, Sweden#Infant Formulas and Weaning Foods#Sweden#250#30#14#Nilsson M, Elmståhl H, Björk I. Glucose and insulin responses to porridge and gruel meals intended for infants. Euro J Clin Nutr 2005; 59: 646-50.#Normal (adults)#2h#10#2005#
Porridge (wholemeal wheat, oat, rice & wheat flour), fruit flavored, made with whole milk and water#51#Semper Foods AB, Sweden#Infant Formulas and Weaning Foods#Sweden#250#30#15#Nilsson M, Elmståhl H, Björk I. Glucose and insulin responses to porridge and gruel meals intended for infants. Euro J Clin Nutr 2005; 59: 646-50.#Normal (adults)#2h#10#2005#
Porridge (rice and wheat flour), made with whole milk and water#54#Semper Foods AB, Sweden#Infant Formulas and Weaning Foods#Sweden#250#30#16#Nilsson M, Elmståhl H, Björk I. Glucose and insulin responses to porridge and gruel meals intended for infants. Euro J Clin Nutr 2005; 59: 646-50.#Normal (adults)#2h#10#2005#
Rice porridge, made with whole milk and water#51#Semper Foods AB, Sweden#Infant Formulas and Weaning Foods#Sweden#250#30#15#Nilsson M, Elmståhl H, Björk I. Glucose and insulin responses to porridge and gruel meals intended for infants. Euro J Clin Nutr 2005; 59: 646-50.#Normal (adults)#2h#10#2005#
Baked Beans, canned #40##Legumes and Nuts#Canada#150#15#6#Jenkins DJA, Wolever TMS, Taylor RH, Barker H, Fielden H, Baldwin JM, Bowling AC, Newman HC, Jenkins AL, Goff DV. Glycemic index of foods: a physiological basis for carbohydrate exchange. Am J Clin Nutr 1981; 34: 362-6.#Normal#2h#7#1981#
Baked Beans, Heinz Vegetarian baked haricot beans#40#HJ Heinz, Australia#Legumes and Nuts#Australia#150#15#6#Traianedes K, O'Dea K. Commercial canning increases the digestibility of beans in vitro and postprandial metabolic responses to them in vivo. Am J Clin Nutr 1986; 44: 390-7.#Normal#3h#6#1986#
Baked Beans in Cheesy Tomato sauce#44#HJ Heinz, Australia#Legumes and Nuts#Australia#150#24#10#International Diabetes Institute (Melbourne, Australia), unpublished observations, 2006 – 2007.#Normal#2h#9#2007#
Baked Beans in Barbecue sauce#47#HJ Heinz, Australia#Legumes and Nuts#Australia#150#27#13#International Diabetes Institute (Melbourne, Australia), unpublished observations, 2006 – 2007.#Normal#2h#9#2007#
Baked Beans in Ham sauce#53#HJ Heinz, Australia#Legumes and Nuts#Australia#150#25#13#International Diabetes Institute (Melbourne, Australia), unpublished observations, 2006 – 2007.#Normal#2h#10#2007#
Baked Beans in Mild Curry sauce#49#HJ Heinz, Australia#Legumes and Nuts#Australia#150#23#11#International Diabetes Institute (Melbourne, Australia), unpublished observations, 2006 – 2007.#Normal#2h#8#2007#
Baked Beans in Sweet Chilli sauce#46#HJ Heinz, Australia#Legumes and Nuts#Australia#150#26#12#International Diabetes Institute (Melbourne, Australia), unpublished observations, 2006 – 2007.#Normal#2h#10#2007#
Baked Beans in Tomato sauce#40#HJ Heinz, Australia#Legumes and Nuts#Australia#150#20#8#International Diabetes Institute (Melbourne, Australia), unpublished observations, 2006 – 2007.#Normal#2h#10#2007#
Baked Beans in Tomato sauce, canned, reheated in microwave for 1.5 min#57#HJ Heinz, Australia#Legumes and Nuts#Australia#150#23#13#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10##
Beans, dried, boiled, type not specified#37##Legumes and Nuts#Italy#150#30#11#Bucalossi A, Conti A, Lombardo S, Marsilii A, Petruzzi E, Piazza E, Pulini M. Glycaemic and insulinaemic responses to different carbohydrates in Type II (NIDD) diabetic patients. Diab Nutr Metab 1990; 3: 143-51.#Normal#2h#7#1990#
Black eyed beans/peas (Cowpeas), boiled#33##Legumes and Nuts#Canada#150#30#10#Jenkins DJA, Wolever TMS, Taylor RH, Barker H, Fielden H, Baldwin JM, Bowling AC, Newman HC, Jenkins AL, Goff DV. Glycemic index of foods: a physiological basis for carbohydrate exchange. Am J Clin Nutr 1981; 34: 362-6.#Normal#2h#6#1981#
Blackeyed peas (Vigna unguiculata), boiled#52##Legumes and Nuts#Nigeria#150#30#16#Akanji AO, Charles-Davies MA, Ezenwaka C, Abbiyesuku FA, Osotimehin BO. Dietary salt and the glycaemic response to meals of different fibre content. Euro J Clin Nutr 1989; 43: 699-703.#Normal#3h#10#1989#
Blackeyed peas (Vigna unguiculata), boiled, consumed with 4.24 g salt#38##Legumes and Nuts#Nigeria#150#30#11#Akanji AO, Charles-Davies MA, Ezenwaka C, Abbiyesuku FA, Osotimehin BO. Dietary salt and the glycaemic response to meals of different fibre content. Euro J Clin Nutr 1989; 43: 699-703.#Normal#3h#10#1989#
Butter beans, canned, drained, Edgell's™ brand#36#Simplot Australia, Australia#Legumes and Nuts#Australia#150#23#8#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10##
Butter beans, dried, soaked overnight, boiled 50 min#26##Legumes and Nuts#UK#150#20#5#Henry CJK, Lightowler HJ, Strik CM, Renton H, Hails S. Glycaemic index and glycaemic load values of commercially available products in the UK. Br J Nutr 2005; 94: 922-30.#Normal#2h#8#2005#
Butter beans, dried, soaked overnight, cooked in salted water#28##Legumes and Nuts#South Africa#150#20#6#Walker ARP, Walker BF. Glycaemic index of South African foods determined in rural blacks - a population at low risk of diabetes. Hum Nutr Clin Nutr 1984; 38C: 215-22.#Normal#2h#8#1984#
Butter beans #36##Legumes and Nuts#Canada#150#20#7#Jenkins DJA, Wolever TMS, Taylor RH, Barker H, Fielden H, Baldwin JM, Bowling AC, Newman HC, Jenkins AL, Goff DV. Glycemic index of foods: a physiological basis for carbohydrate exchange. Am J Clin Nutr 1981; 34: 362-6.#Normal#2h#6#1981#
Cannellini beans, canned, drained, Edgell's™ brand#31#Simplot Australia, Australia#Legumes and Nuts#Australia#150#21#6#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10##
Chickpeas (Cicer arietinum Linn), dried, soaked, boiled 35 min#10##Legumes and Nuts#Philippines#150#30#3#Panlasigui LN, Panlilio LM, Madrid JC. Glycaemic response in normal subjects to five different legumes commonly used in the Philippines. Int J Food Sci and Nutr 1995; 46: 155-60.#Normal#1h#11#1995#
Chickpeas, boiled#36##Legumes and Nuts#Canada#150#30#11#Jenkins DJA, Wolever TMS, Taylor RH, Barker H, Fielden H, Baldwin JM, Bowling AC, Newman HC, Jenkins AL, Goff DV. Glycemic index of foods: a physiological basis for carbohydrate exchange. Am J Clin Nutr 1981; 34: 362-6.#Normal#2h#6#1981#
Chickpeas, canned, drained, Edgell's™ brand#38#Simplot Australia, Australia#Legumes and Nuts#Australia#150#23#9#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10##
Chickpea Hommus dip, Chris' Traditional brand#22#Capitol Chilled Foods Pty Ltd, Australia#Legumes and Nuts#Australia#30#5#1#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#11##
Four bean mix, canned, drained, Edgell's™ brand#37#Simplot Australia, Australia#Legumes and Nuts#Australia#150#24#9#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10##
Haricot/Navy beans, boiled #31##Legumes and Nuts#Canada#150#30#9#Jenkins DJA, Wolever TMS, Taylor RH, Barker H, Fielden H, Baldwin JM, Bowling AC, Newman HC, Jenkins AL, Goff DV. Glycemic index of foods: a physiological basis for carbohydrate exchange. Am J Clin Nutr 1981; 34: 362-6.#Normal#2h#6#1981#
Haricot/Navy beans#39#King Grains, Canada#Legumes and Nuts#Canada#150#30#12#Wolever TMS, Nuttall FQ, Lee R, Wong GS, Josse RG, Csima A, Jenkins DJA. Prediction of the relative blood glucose response of mixed meals using the white bead glycemic index. Diab Care 1985; 8(5): 418-28.#Normal#1h#6#1985#
Haricot beans, home-cooked, soaked overnight, boiled 1h in water, baked in tomato sauce 2h#23#HJ Heinz, Australia#Legumes and Nuts#Australia#150#30#7#Traianedes K, O'Dea K. Commercial canning increases the digestibility of beans in vitro and postprandial metabolic responses to them in vivo. Am J Clin Nutr 1986; 44: 390-7.#Normal#3h#6#1986#
Kidney/white bean (Phaseolus vulgaris Linn), soaked, boiled 17 min#14##Legumes and Nuts#Philippines#150#25#3#Panlasigui LN, Panlilio LM, Madrid JC. Glycaemic response in normal subjects to five different legumes commonly used in the Philippines. Int J Food Sci and Nutr 1995; 46: 155-60.#Normal#1h#11#1995#
Kidney beans (Phaseolus vulgaris) #19##Legumes and Nuts#India#150#25#5#Dilawari JB, Kamath PS, Batta RP, Mukewar S, Raghavan S. Reduction of postprandial plasma glucose by Bengal gram dhal (Cicer arietinum) and Rajmah (Phaseolus vulgaris). Am J Clin Nutr 1981; 34: 2450-3.#Normal#2h#6#1981#
Kidney beans (Phaseolus vulgaris L.), red, soaked 20 min, boiled 70 min#25##Legumes and Nuts#Sweden#150#25#6#Granfeldt Y, Björk I, Drews A, Tovar J. An in vitro procedure based on chewing to predict metabolic response to starch in cereal and legume products. Euro J Clin Nutr 1992; 46: 649-60.#Normal#1.5h#10#1992#
Kidney beans #29##Legumes and Nuts#Canada#150#25#7#Jenkins DJA, Wolever TMS, Taylor RH, Barker H, Fielden H, Baldwin JM, Bowling AC, Newman HC, Jenkins AL, Goff DV. Glycemic index of foods: a physiological basis for carbohydrate exchange. Am J Clin Nutr 1981; 34: 362-6.#Normal#2h#6#1981#
Kidney beans (Phaseolus vulgaris L.), autoclaved#34##Legumes and Nuts##150#25#9#Granfeldt Y, Björk I, Drews A, Tovar J. An in vitro procedure based on chewing to predict metabolic response to starch in cereal and legume products. Euro J Clin Nutr 1992; 46: 649-60.#Normal#1.5h#10#1992#
Kidney beans, dried, soaked 12 h, stored moist 24 h, steamed 1 h#70##Legumes and Nuts#India#150#25#17#Kurup PG, Krishnamurthy S. Glycemic Index of Selected Foodstuffs commonly used in South India. Int J Vit Nutr Res 1992; 62: 266-8.#Normal#3h#11-15#1992#
Black bean (Phaseolus vulgaris Linn), soaked overnight, cooked 45 min#20##Legumes and Nuts#Philippines#150#25#5#Panlasigui LN, Panlilio LM, Madrid JC. Glycaemic response in normal subjects to five different legumes commonly used in the Philippines. Int J Food Sci and Nutr 1995; 46: 155-60.#Normal#1h#11#1995#
Dark Red Kidney beans, canned in brine, drained, Edgell's™ brand#43#Simplot Australia, Australia#Legumes and Nuts#Australia#150#23#10#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10##
Red Kidney beans, canned, drained, Edgell's™ brand#36#Simplot Australia, Australia#Legumes and Nuts#Australia#150#25#9#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10##
Red Kidney beans, dried, soaked overnight, boiled 60 min#51##Legumes and Nuts#UK#150#24#12#Henry CJK, Lightowler HJ, Strik CM, Renton H, Hails S. Glycaemic index and glycaemic load values of commercially available products in the UK. Br J Nutr 2005; 94: 922-30.#Normal#2h#8#2005#
Lentils, type not specified#29##Legumes and Nuts#Canada#150#18#5#Jenkins DJA, Wolever TMS, Taylor RH, Barker H, Fielden H, Baldwin JM, Bowling AC, Newman HC, Jenkins AL, Goff DV. Glycemic index of foods: a physiological basis for carbohydrate exchange. Am J Clin Nutr 1981; 34: 362-6.#Normal#2h#7#1981#
Lentils, brown, canned, drained, Edgell's™ brand#42#Simplot Australia, Australia#Legumes and Nuts#Australia#150#21#9#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10##
Lentils, green, dried, boiled#37##Legumes and Nuts#Australia#150#14#5#Fitz-Henry A. In vitro and in vivo rates of carbohydrates digestion in Aboriginal bushfoods and contemporary Western Foods. BSc thesis (Honours). Human Nutrition Unit, University of Sydney, Australia, 1982.#Normal#2h#7#1982#
Lentils, red, split, dried, boiled 25 min#21##Legumes and Nuts#UK#150#18#4#Henry CJK, Lightowler HJ, Strik CM, Renton H, Hails S. Glycaemic index and glycaemic load values of commercially available products in the UK. Br J Nutr 2005; 94: 922-30.#Normal#2h#8#2005#
Marrowfat peas, dried, boiled #47##Legumes and Nuts#Canada#150#19#9#Jenkins DJA, Wolever TMS, Taylor RH, Barker H, Fielden H, Baldwin JM, Bowling AC, Newman HC, Jenkins AL, Goff DV. Glycemic index of foods: a physiological basis for carbohydrate exchange. Am J Clin Nutr 1981; 34: 362-6.#Normal#2h#6#1981#
Mung bean (Phaseolus areus Roxb), soaked, boiled 20 min#31##Legumes and Nuts#Philippines#150#17#5#Panlasigui LN, Panlilio LM, Madrid JC. Glycaemic response in normal subjects to five different legumes commonly used in the Philippines. Int J Food Sci and Nutr 1995; 46: 155-60.#Normal#1h#11#1995#
Mung bean, fried #53##Legumes and Nuts#Australia#150#17#9#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10##
Mung bean, germinated #25##Legumes and Nuts#Australia#150#17#4#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10##
Mung bean, pressure cooked #42##Legumes and Nuts#Australia#150#17#7#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10##
Pigeon Pea (Cajanus cajan Linn. Huth.), soaked, boiled 45 min#22##Legumes and Nuts#Philippines#150#20#4#Panlasigui LN, Panlilio LM, Madrid JC. Glycaemic response in normal subjects to five different legumes commonly used in the Philippines. Int J Food Sci and Nutr 1995; 46: 155-60.#Normal#1h#11#1995#
Pinto beans, steamed #33##Legumes and Nuts#USA#150#23#8#Potter JG, Coffman KP, Reid RL, Krall JM, Albrink MJ. Effect of test meals of varying dietary fiber content on plasma insulin and glucose response. Am J Clin Nutr 1981; 34: 328-34.#Normal#3h#8#1981#
Refried Pinto beans, Casa Fiesta™ brand#38#Capital Foods Pty Ltd, Australia#Legumes and Nuts#Australia#150#26#10#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10##
Soya beans, dried, boiled #15##Legumes and Nuts#Canada#150#6#1#Jenkins DJA, Wolever TMS, Taylor RH, Barker H, Fielden H, Baldwin JM, Bowling AC, Newman HC, Jenkins AL, Goff DV. Glycemic index of foods: a physiological basis for carbohydrate exchange. Am J Clin Nutr 1981; 34: 362-6.#Normal#2h#7#1981#
Soya beans, dried, boiled #20##Legumes and Nuts#Australia#150#6#1#Fitz-Henry A. In vitro and in vivo rates of carbohydrates digestion in Aboriginal bushfoods and contemporary Western Foods. BSc thesis (Honours). Human Nutrition Unit, University of Sydney, Australia, 1982.#Normal#2h#7#1982#
Soya beans, canned #14##Legumes and Nuts#Canada#150#6#1#Jenkins DJA, Wolever TMS, Taylor RH, Barker H, Fielden H, Baldwin JM, Bowling AC, Newman HC, Jenkins AL, Goff DV. Glycemic index of foods: a physiological basis for carbohydrate exchange. Am J Clin Nutr 1981; 34: 362-6.#Normal#2h#7#1981#
Soya beans, canned in brine, drained, Edgell's™ brand#14#Simplot Australia, Australia#Legumes and Nuts#Australia#150#5#1#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10##
Split peas, yellow, dried, soaked overnight, boiled 55 min#25##Legumes and Nuts#UK#150#13#3#Henry CJK, Lightowler HJ, Strik CM, Renton H, Hails S. Glycaemic index and glycaemic load values of commercially available products in the UK. Br J Nutr 2005; 94: 922-30.#Normal#2h#8#2005#
Chocolate, lactose-free, weight management drink #29##Meal Replacement and Weight Management Products#UK#250#19#6#Henry CJK, Lightowler HJ, Dodwell LM, Wynne M. Glycaemic index and glycaemic load values of cereal products and weight-management meals available in the UK. Br J Nutr 2007; 98: 147-53.#Normal#2h#10#2007#
Chocolate weight management bar#29#Shaklee Corporation, USA#Meal Replacement and Weight Management Products#USA#31#12#4#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#9##
Chocolate weight management drink #23##Meal Replacement and Weight Management Products#UK#250#18#4#Henry CJK, Lightowler HJ, Dodwell LM, Wynne M. Glycaemic index and glycaemic load values of cereal products and weight-management meals available in the UK. Br J Nutr 2007; 98: 147-53.#Normal#2h#10#2007#
Chocolate weight management drink #39##Meal Replacement and Weight Management Products#UK#250#18#7#Henry CJK, Lightowler HJ, Dodwell LM, Wynne M. Glycaemic index and glycaemic load values of cereal products and weight-management meals available in the UK. Br J Nutr 2007; 98: 147-53.#Normal#2h#10#2007#
Hazelnut & Apricot bar, meal replacement#42#Dietworks, Australia#Meal Replacement and Weight Management Products#Australia#50#22#9#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10##
InZone™ nutritious beverage powder, prepared with water#28#Indevex AB, Sweden#Meal Replacement and Weight Management Products#Sweden#250#6#2#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10##
Juice Plus+® Complete meal replacement powder, Dutch chocolate flavor #35##Meal Replacement and Weight Management Products#Australia#250#19#7#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10##
Juice Plus+® Complete meal replacement powder, French vanilla flavor #32##Meal Replacement and Weight Management Products#Australia#250#19#6#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10##
French style chicken with rice, reheated, Lean Cuisine™ frozen convenience meals#36#Nestlé, Australia#Mixed Meals and Convenience Foods#Australia#280#48#17#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#8##
Honey Soy Beef with Wholemeal Noodles, reheated, Lean Cuisine™ frozen convenience meals#53#Nestlé, Australia#Mixed Meals and Convenience Foods#Australia#280#36#19#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10##
Burmese Vegetable Curry & rice, reheated, Lean Cuisine™ frozen convenience meals#49#Nestlé, Australia#Mixed Meals and Convenience Foods#Australia#280#40#20#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#9##
Chicken Pomodoro, reheated, Lean Cuisine™ frozen convenience meals#46#Nestlé, Australia#Mixed Meals and Convenience Foods#Australia#280#36#17#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10##
L.E.A.N Fibergy™ bar, Harvest Oat#45#Usana Inc., USA#Meal Replacement and Weight Management Products#USA#50#29#13#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10##
Nutrimeal™, drink powder, Dutch Chocolate, L.E.A.N™ products Harvest Oat#26#Usana Inc., USA#Meal Replacement and Weight Management Products#USA#250#13#3#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10##
L.E.A.N (Life long) Nutribar™, Peanut Crunch, Harvest Oat#30#Usana Inc., USA#Meal Replacement and Weight Management Products#USA#40#19#6#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10##
L.E.A.N (Life long) Nutribar™, Chocolate Crunch, Harvest Oat#32#Usana Inc., USA#Meal Replacement and Weight Management Products#USA#40#19#6#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10##
Lemon weight management bar#23#Shaklee Corporation, USA#Meal Replacement and Weight Management Products#USA#31#12#3#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10##
Lemon weight management bar L.E.A.N™ products Harvest Oat#32#Usana Inc., USA#Meal Replacement and Weight Management Products#UK#50#21#7#Henry CJK, Lightowler HJ, Dodwell LM, Wynne M. Glycaemic index and glycaemic load values of cereal products and weight-management meals available in the UK. Br J Nutr 2007; 98: 147-53.#Normal#2h#10#2007#
Malt toffee weight management bar L.E.A.N™ products Harvest Oat#43#Usana Inc., USA#Meal Replacement and Weight Management Products#UK#50#24#10#Henry CJK, Lightowler HJ, Dodwell LM, Wynne M. Glycaemic index and glycaemic load values of cereal products and weight-management meals available in the UK. Br J Nutr 2007; 98: 147-53.#Normal#2h#10#2007#
Peanut Butter weight management bar#22#Shaklee Corporation, USA#Meal Replacement and Weight Management Products#USA#31#12#3#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10##
Provide™ nutritious beverage powder, prepared with water#28#Indevex AB, Sweden#Meal Replacement and Weight Management Products#Sweden#250#6#2#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10##
ReduceXS™ Chocolate Deluxe formulated meal replacement powder, prepared with water#10##Meal Replacement and Weight Management Products#Australia#250#8#1#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10##
SICCON D2™ nutritious beverage powder, prepared with water#28#Indevex AB, Sweden#Meal Replacement and Weight Management Products#Sweden#250#6#2#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10##
SlimFast® chocolate caramel meal replacement bar#54#SlimFast Foods Ltd, UK#Meal Replacement and Weight Management Products#UK#50#33#18#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10##
SlimFast® chocolate meal replacement bar#27#SlimFast Foods Ltd, UK#Meal Replacement and Weight Management Products#UK#50#23#6#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10##
SlimFast® Chocolate Muesli snack bar#49#SlimFast Foods Ltd, UK#Meal Replacement and Weight Management Products#UK#50#32#16#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10##
SlimFast® Double Chocolate meal replacement powder, prepared with skim milk#36#SlimFast Foods Ltd, UK#Meal Replacement and Weight Management Products#UK#50#46#17#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10##
